num_scan	state	face	maze	prep_face	pre_maze	rest
1719	rest	0.0117239	0.235003	0.002424	0.000744942	0.750104
1720	rest	0.0181455	0.127688	0.000455967	7.15E-05	0.853639
1721	rest	0.0149533	0.0336543	5.82E-05	5.38E-05	0.95128
1722	rest	0.00201139	0.000573355	3.56E-05	1.39E-06	0.997378
1723	rest	0.00192609	0.00024162	0.000217894	9.75E-05	0.997517
1724	rest	0.0015423	0.000293735	0.000138255	6.31E-05	0.997963
1725	rest	0.000404675	4.50E-05	2.28E-05	1.84E-05	0.999509
1726	rest	0.000108546	6.34E-05	7.96E-05	3.87E-05	0.99971
1727	rest	0.000450648	0.000458401	0.000424588	5.02E-06	0.998661
1728	rest	9.92E-05	0.00014366	7.59E-05	1.76E-05	0.999664
1729	rest	0.000276415	0.000488854	6.97E-05	4.11E-05	0.999124
1730	rest	0.000140917	0.000809421	2.99E-05	2.35E-05	0.998996
1731	rest	0.000268106	0.00154112	0.000159908	0.000142407	0.997888
1732	rest	0.00166752	0.00276426	0.00125406	0.000417259	0.993897
1733	rest	0.00510064	0.00504137	0.000727309	0.000719668	0.988411
1734	rest	0.00442687	0.0029046	0.000164765	0.000157975	0.992346
1735	rest	0.00338405	0.000681261	1.12E-05	3.59E-05	0.995888
1736	rest	0.00268662	0.000695252	4.14E-05	8.66E-05	0.99649
1737	rest	0.0022609	0.00108548	9.97E-05	0.000382533	0.996171
1738	rest	0.000674818	0.000977045	6.75E-05	1.19E-05	0.998269
1739	rest	0.000347343	0.000469797	8.51E-05	3.17E-05	0.999066
1740	rest	0.000203801	0.000175601	0.000275608	9.29E-06	0.999336
1741	rest	0.000618039	0.000194082	0.000271445	5.66E-05	0.99886
1742	rest	0.00112323	0.000217059	0.000299533	0.000234163	0.998126
1743	rest	0.000646342	0.000479073	9.57E-05	2.81E-05	0.998751
1744	rest	0.000677858	0.000543963	0.0006594	8.11E-05	0.998038
1745	rest	0.00274602	0.000558851	0.000331241	5.50E-05	0.996309
1746	rest	0.00390183	0.000598644	0.00132075	0.000245673	0.993933
1747	rest	0.0060655	0.00115077	0.00212253	0.000107257	0.990554
1748	rest	0.00257409	0.000301619	0.000417739	0.000150502	0.996556
1749	rest	0.000190549	3.80E-05	3.56E-06	1.24E-05	0.999756
1750	rest	1.65E-05	1.22E-05	6.28E-06	1.07E-05	0.999954
1751	rest	7.68E-06	3.95E-05	1.39E-05	2.32E-05	0.999916
1752	rest	8.80E-05	0.000395535	6.39E-05	0.000224853	0.999228
1753	rest	0.000328808	0.00234808	7.95E-05	0.00238621	0.994857
1754	rest	0.00178044	0.0434416	0.00292354	0.00877433	0.94308
1755	rest	0.00318896	0.131778	0.0110794	0.0155479	0.838406
1756	rest	0.00272013	0.193501	0.00166283	0.0179334	0.784183
1757	rest	0.00551092	0.286072	0.00616231	0.0125435	0.689712
1758	rest	0.0215278	0.377006	0.00127561	0.00135486	0.598836
1759	rest	0.0286678	0.392893	0.00104479	0.000917789	0.576477
1760	rest	0.0375058	0.38252	0.00116169	0.000177017	0.578636
1761	rest	0.0425844	0.321358	0.000257643	0.000195135	0.635605
1762	rest	0.0134007	0.150428	0.000697614	9.00E-05	0.835384
1763	rest	0.00907111	0.070236	0.00347346	0.000142104	0.917077
1764	rest	0.00473524	0.0313233	0.00459083	0.000125435	0.959225
1765	rest	0.00858999	0.0236756	0.00137515	0.000393665	0.965966
1766	rest	0.00957362	0.0101247	7.11E-05	0.00017071	0.98006
1767	rest	0.0053618	0.00578074	6.91E-05	7.95E-05	0.988709
1768	rest	0.0019708	0.00173202	5.96E-05	9.70E-05	0.996141
1769	rest	0.00273167	0.00205848	0.000229382	3.77E-05	0.994943
1770	rest	0.00175322	0.000631981	0.000276384	1.37E-05	0.997325
1771	rest	0.000886945	0.000397485	9.88E-05	2.63E-05	0.99859
1772	rest	0.00122556	0.00157385	0.000242375	0.000187785	0.99677
1773	rest	0.000989582	0.00184329	0.00104664	0.000163709	0.995957
1774	rest	0.000512324	0.00109981	0.000119176	1.36E-05	0.998255
1775	rest	0.000193834	0.000869248	4.23E-05	4.16E-05	0.998853
1776	rest	7.23E-05	0.0008751	5.87E-05	6.38E-05	0.99893
1777	rest	0.000592807	0.00244205	0.000175458	0.000179258	0.99661
1778	rest	0.00205157	0.00540135	0.000172075	0.000350823	0.992024
1779	rest	0.00172295	0.0110445	0.000998267	0.000241077	0.985993
1780	rest	0.00578451	0.025199	0.000818626	0.0155469	0.952651
1781	rest	0.00896424	0.0728397	0.00268985	0.00298961	0.912517
1782	rest	0.00861696	0.0993618	0.000940494	0.00547317	0.885608
1783	rest	0.00909349	0.125189	0.00216635	0.0104099	0.853141
1784	rest	0.00827417	0.133211	0.000268204	0.000352678	0.857894
1785	rest	0.00625167	0.137375	0.000415598	0.000132801	0.855825
1786	rest	0.00645326	0.125384	4.76E-05	0.000122864	0.867993
1787	rest	0.00166603	0.0806433	3.82E-05	8.16E-05	0.917571
1788	rest	0.00194895	0.0599664	3.19E-05	2.26E-05	0.93803
1789	rest	0.00184811	0.0421786	9.92E-05	3.32E-05	0.955841
1790	rest	0.000679226	0.00953523	0.000283749	7.26E-05	0.989429
1791	rest	0.000398108	0.00167195	3.61E-05	9.64E-06	0.997884
1792	rest	0.000273654	0.000432986	3.21E-05	7.46E-06	0.999254
1793	rest	0.000200302	8.18E-05	0.000217798	2.50E-05	0.999475
1794	rest	0.000125826	8.33E-05	0.000803402	4.70E-05	0.99894
1795	rest	0.00647493	0.00393672	0.0231033	0.00142848	0.965057
1796	rest	0.0246334	0.0111432	0.00769635	0.000145676	0.956381
1797	rest	0.0379894	0.0183719	0.00106477	0.000345754	0.942228
1798	rest	0.0428948	0.0263973	0.00166211	0.000160597	0.928885
1799	rest	0.0491521	0.0398497	0.00421683	0.00562383	0.901158
1800	rest	0.0908974	0.16782	0.00876645	0.0158303	0.716685
1801	rest	0.112089	0.341157	0.00668708	0.0202687	0.519798
1802	rest	0.121746	0.493595	0.0129632	0.0554521	0.316244
1803	rest	0.0891255	0.674928	0.00869564	0.00497955	0.222272
1804	rest	0.0792523	0.688266	0.0016202	0.00107094	0.229791
1805	rest	0.053252	0.653878	0.000348452	0.000124454	0.292397
1806	rest	0.0220934	0.581763	0.000509606	0.000189	0.395445
1807	rest	0.031691	0.469185	0.00101337	9.87E-05	0.498012
1808	rest	0.0488205	0.373589	0.000375696	0.000548528	0.576666
1809	rest	0.0532215	0.305974	0.000919936	9.18E-05	0.639793
1810	rest	0.0574775	0.236847	0.000173993	0.000207984	0.705294
1811	rest	0.0159884	0.0534689	6.25E-05	3.74E-05	0.930443
1812	rest	0.00393433	0.0116179	3.22E-05	5.37E-05	0.984362
1813	rest	0.00108357	0.00202133	1.20E-05	3.47E-05	0.996848
1814	rest	0.00112774	0.00196799	0.000254561	0.000122949	0.996527
1815	rest	0.00108761	0.00113884	0.000111501	0.000225801	0.997436
1816	rest	0.000796438	0.000399869	3.53E-05	1.78E-05	0.998751
1817	rest	0.00169191	0.000930612	6.93E-05	0.000676111	0.996632
1818	rest	0.0026278	0.00184209	0.000452377	0.00010126	0.994976
1819	rest	0.00426293	0.00243059	0.00143178	6.34E-05	0.991811
1820	rest	0.00852939	0.00353806	0.000893319	0.000181729	0.986858
1821	rest	0.00689039	0.00186114	9.85E-05	0.000133378	0.991017
1822	rest	0.00862149	0.00541742	0.000555329	0.000328759	0.985077
1823	rest	0.0149827	0.01396	0.00227497	0.00125575	0.967527
1824	rest	0.0231089	0.0182548	0.00198689	4.91E-05	0.9566
1825	rest	0.038802	0.0156996	0.00307906	0.0012721	0.941147
1826	rest	0.0519464	0.0111764	0.00337031	0.000578247	0.932929
1827	rest	0.0981861	0.0156579	0.00539047	0.000386395	0.880379
1828	rest	0.116091	0.0134936	0.00404154	0.00908593	0.857288
1829	rest	0.128629	0.0196631	0.00451687	8.98E-05	0.847101
1830	rest	0.148173	0.0166299	0.00409809	7.18E-05	0.831027
1831	rest	0.217396	0.0196746	0.00872882	0.000169695	0.754031
1832	rest	0.274909	0.016181	0.00896399	0.00102314	0.698923
1833	rest	0.300375	0.0118502	0.00625948	0.000811095	0.680704
1834	rest	0.289681	0.0104834	0.00205967	9.26E-05	0.697683
1835	rest	0.30144	0.0127391	0.01624	0.000297331	0.669283
1836	rest	0.378609	0.0101805	0.00520056	0.000698581	0.605311
1837	rest	0.400062	0.0106765	0.0239064	0.000388905	0.564967
1838	rest	0.55094	0.0119146	0.0301526	0.000191216	0.406802
1839	rest	0.664821	0.0103943	0.0402483	0.000263519	0.284273
1840	rest	0.835981	0.00589983	0.0370394	0.00189259	0.119187
1841	rest	0.890851	0.00666514	0.00145403	0.0001016	0.100928
1842	rest	0.884816	0.00725887	0.000441464	0.000164205	0.10732
1843	rest	0.8851	0.00742735	0.000326844	3.72E-05	0.107109
1844	rest	0.847122	0.00851497	6.91E-05	0.000261508	0.144033
1845	rest	0.426037	0.0261772	0.000304771	0.000787083	0.546694
1846	rest	0.311385	0.0265719	9.27E-05	3.52E-05	0.661915
1847	rest	0.193829	0.00815083	0.000199602	0.000178943	0.797642
1848	rest	0.136779	0.00357314	0.000335898	4.68E-05	0.859266
1849	rest	0.116268	0.00178026	0.0016677	0.000274593	0.88001
1850	rest	0.117994	0.00235553	0.00155426	8.29E-05	0.878014
1851	rest	0.10652	0.00102219	6.90E-05	7.35E-06	0.892382
1852	rest	0.0909839	0.00327353	0.000313584	0.000355407	0.905074
1853	rest	0.11493	0.0258207	0.0135279	0.0113205	0.8344
1854	rest	0.155371	0.112998	0.00611158	0.0295354	0.695984
1855	rest	0.164173	0.182944	0.032742	0.0807568	0.539385
1856	rest	0.189936	0.480989	0.0104763	0.0507093	0.26789
1857	rest	0.159485	0.628593	0.00331335	0.00470514	0.203903
1858	rest	0.126341	0.680215	0.00148921	0.00186412	0.190091
1859	rest	0.0926358	0.706085	0.000930784	0.00025917	0.200089
1860	rest	0.0435322	0.628292	0.000100528	9.35E-05	0.327982
1861	rest	0.0303761	0.546618	0.000106531	4.31E-05	0.422856
1862	rest	0.0101958	0.251943	0.000112065	0.000130867	0.737618
1863	rest	0.00599477	0.202585	0.000174636	7.70E-05	0.791168
1864	rest	0.00226924	0.0636751	9.15E-05	2.82E-05	0.933936
1865	rest	0.00242658	0.0486298	9.83E-05	3.05E-05	0.948815
1866	rest	0.002255	0.0229033	5.34E-05	3.57E-05	0.974753
1867	rest	0.00271412	0.015385	0.000210314	0.000137481	0.981553
1868	rest	0.00363103	0.020112	0.0014696	0.000266532	0.974521
1869	rest	0.00192269	0.0154584	0.000492965	2.53E-05	0.982101
1870	rest	0.00379571	0.0119328	0.000886817	0.000156508	0.983228
1871	rest	0.00488961	0.0107878	0.000363398	0.000416999	0.983542
1872	rest	0.00392044	0.00683106	0.00021147	0.000449859	0.988587
1873	rest	0.00311733	0.0023939	0.000149372	3.78E-05	0.994302
1874	rest	0.00552715	0.00364522	0.00103147	0.000110701	0.989685
1875	rest	0.0138626	0.00648705	0.001249	0.00219624	0.976205
1876	rest	0.0331595	0.0144493	0.000847729	0.000858392	0.950685
1877	rest	0.0565526	0.0499689	0.0130013	0.00102522	0.879452
1878	rest	0.196693	0.147129	0.0223829	0.00863326	0.625162
1879	face	0.423477	0.247871	0.0909891	0.00393361	0.233729
1880	face	0.629023	0.273271	0.00810905	0.000485957	0.0891107
1881	face	0.700588	0.258286	0.00438323	0.00455016	0.0321931
1882	face	0.719129	0.251126	0.00125154	9.27E-05	0.0283999
1883	face	0.728473	0.24355	0.000536549	6.99E-05	0.0273706
1884	face	0.754267	0.230392	0.00214336	0.00018216	0.0130154
1885	face	0.75837	0.224001	0.00170504	0.000181659	0.0157416
1886	face	0.771725	0.217704	0.00294033	0.000206614	0.00742491
1887	face	0.827927	0.158936	0.00357216	0.000167518	0.00939698
1888	face	0.887172	0.101558	0.00360338	0.000207021	0.00746004
1889	face	0.910439	0.0783258	0.000613379	1.40E-05	0.0106078
1890	face	0.91188	0.0700264	0.00160015	0.000224362	0.0162689
1891	face	0.93975	0.0455252	0.00447284	4.80E-05	0.0102037
1892	face	0.969467	0.0216852	0.000677328	6.12E-05	0.00810953
1893	face	0.979707	0.0134136	0.000104755	3.89E-05	0.00673615
1894	face	0.983077	0.00890571	0.000116945	4.17E-05	0.00785905
1895	face	0.976992	0.0107976	0.00108514	0.000522126	0.0106032
1896	face	0.970405	0.0136323	0.000882365	0.000718679	0.0143618
1897	face	0.959493	0.0257939	0.002281	0.000711597	0.0117204
1898	face	0.963961	0.0309733	0.000727004	0.000971675	0.00336727
1899	face	0.958321	0.0387437	0.00152126	0.000232151	0.00118188
1900	face	0.955178	0.041216	0.000648089	0.000400856	0.00255667
1901	face	0.954259	0.0420479	0.000126371	8.35E-05	0.00348304
1902	face	0.940824	0.0465819	0.00141342	0.000156387	0.0110242
1903	face	0.946086	0.0388268	7.82E-05	1.85E-05	0.0149908
1904	face	0.85807	0.0259789	0.000279842	8.93E-05	0.115582
1905	face	0.750617	0.0158975	0.00247027	0.000192379	0.230823
1906	face	0.680672	0.0148093	0.000157541	0.000111086	0.30425
1907	face	0.625436	0.016611	0.00123271	0.000239368	0.356481
1908	face	0.606278	0.0167755	0.000468369	7.84E-05	0.376399
1909	face	0.610294	0.0169266	0.000777236	6.26E-05	0.37194
1910	face	0.605174	0.0151247	0.00195481	0.00265473	0.375092
1911	face	0.583147	0.0134181	0.000125058	7.40E-05	0.403235
1912	face	0.584286	0.0138777	0.00141419	0.000814075	0.399608
1913	face	0.572063	0.0147796	0.000870234	0.000438704	0.411849
1914	face	0.5979	0.0204171	0.00629658	0.000307262	0.375079
1915	face	0.636985	0.0185761	0.00291202	0.00035421	0.341173
1916	face	0.637369	0.0190412	0.00100644	0.000625015	0.341959
1917	face	0.692902	0.0386071	0.00150416	0.00113838	0.265849
1918	face	0.723583	0.053738	0.00263562	0.0190083	0.201035
1919	face	0.713118	0.0985899	0.00547383	0.00128619	0.181532
1920	face	0.695437	0.145332	0.000288448	0.000138168	0.158804
1921	face	0.661417	0.183284	0.00120648	0.000555006	0.153538
1922	face	0.621688	0.242114	0.000797028	0.00457743	0.130823
1923	face	0.577829	0.324254	0.00133322	0.00225143	0.0943332
1924	face	0.546675	0.372593	0.0013412	0.00031919	0.0790715
1925	face	0.504128	0.412112	0.0028829	0.000350943	0.0805261
1926	face	0.490094	0.421387	0.000142161	0.00181625	0.0865611
1927	face	0.367285	0.484001	0.00183747	0.000571796	0.146305
1928	face	0.373857	0.502971	0.000888067	0.00359059	0.118693
1929	face	0.373175	0.521979	0.00452584	0.00186975	0.0984504
1930	face	0.380365	0.525882	0.00321073	0.000305814	0.0902366
1931	face	0.397454	0.498082	0.00104373	8.65E-05	0.103334
1932	face	0.41014	0.482419	0.00415948	0.000188329	0.103094
1933	face	0.439162	0.458297	0.00188959	0.00049852	0.100153
1934	face	0.452734	0.449634	0.00122128	0.000212486	0.0961986
1935	face	0.484919	0.41989	0.0149277	0.000365267	0.0798974
1936	face	0.553531	0.376104	0.00360283	0.000509768	0.066252
1937	face	0.571776	0.318555	0.000489051	0.000255439	0.108925
1938	face	0.577852	0.305642	0.000225332	9.02E-05	0.116191
1939	face	0.498315	0.21658	0.000390301	2.71E-05	0.284687
1940	rest	0.386341	0.116028	0.000214972	5.83E-05	0.497359
1941	rest	0.3091	0.0556863	0.000356735	0.00025998	0.634597
1942	rest	0.29646	0.0469203	0.000176685	2.67E-05	0.656417
1943	rest	0.277111	0.0295197	0.0021624	0.000226196	0.690981
1944	rest	0.247907	0.0182062	0.000529928	0.00016356	0.733193
1945	rest	0.270473	0.0194514	0.00600095	0.00116425	0.70291
1946	rest	0.275766	0.0232925	0.00300528	0.0119422	0.685994
1947	rest	0.28359	0.0522991	0.00243817	0.000198653	0.661474
1948	rest	0.286786	0.0597272	0.00334676	0.000750422	0.64939
1949	rest	0.297517	0.0626361	0.00172254	0.000593929	0.63753
1950	rest	0.296699	0.0659942	0.000770564	0.000817791	0.635718
1951	rest	0.267421	0.0609339	0.000250126	0.000360514	0.671035
1952	rest	0.23337	0.0259641	0.000498861	0.000510364	0.739657
1953	rest	0.221893	0.0193367	0.000339122	0.000886906	0.757545
1954	rest	0.194936	0.0229592	0.00158822	0.000827939	0.779689
1955	rest	0.15933	0.0114879	0.00039137	0.000208056	0.828583
1956	rest	0.119892	0.00456381	5.74E-05	0.000574405	0.874912
1957	rest	0.048243	0.00172951	6.74E-05	0.000212861	0.949747
1958	rest	0.00451321	0.000276135	5.44E-05	2.92E-05	0.995127
1959	rest	0.000878547	6.19E-05	6.44E-05	5.38E-05	0.998941
1960	rest	0.000649658	0.000362349	0.000266815	0.00019805	0.998523
1961	rest	0.000322051	0.000364567	6.99E-05	0.00020111	0.999042
1962	rest	0.000138118	0.000116858	2.62E-05	3.15E-05	0.999687
1963	rest	0.000321317	0.000141782	3.89E-05	4.80E-05	0.99945
1964	rest	0.000524183	7.10E-05	5.31E-05	4.32E-05	0.999309
1965	rest	0.00285865	0.000708402	0.00621461	0.00332914	0.986889
1966	rest	0.00687667	0.00289033	0.00113337	0.00079794	0.988302
1967	rest	0.00270878	0.00164481	0.000210841	0.000277945	0.995158
1968	rest	0.00293425	0.00316462	0.000617028	0.000130397	0.993154
1969	rest	0.00679944	0.00437761	0.00344523	0.00195868	0.983419
1970	rest	0.0166587	0.00830275	0.00540006	0.000782464	0.968856
1971	rest	0.0248869	0.00375563	0.000921477	0.000282589	0.970153
1972	rest	0.0244689	0.000259975	0.000856006	8.28E-05	0.974332
1973	rest	0.026117	9.87E-05	0.00152317	0.000187435	0.972074
1974	rest	0.0327521	9.37E-05	0.000502041	0.000399146	0.966253
1975	rest	0.0441585	0.000504375	0.00546563	5.25E-05	0.949819
1976	rest	0.0579458	0.000793944	0.00666481	0.000158573	0.934437
1977	rest	0.0912996	0.00171187	0.0674129	0.0019403	0.837635
1978	rest	0.149794	0.00941934	0.0583433	0.000802347	0.781641
1979	rest	0.218725	0.0145766	0.0251187	0.00133547	0.740245
1980	rest	0.257169	0.0154412	0.0045566	0.000179022	0.722654
1981	rest	0.276317	0.0157216	0.00894708	0.00131399	0.6977
1982	rest	0.27704	0.0142451	0.00900237	4.85E-05	0.699664
1983	rest	0.30271	0.0107227	0.00338962	0.000197146	0.68298
1984	rest	0.31072	0.00449964	0.00251518	7.23E-05	0.682193
1985	rest	0.302901	0.00297888	0.00045311	0.000395723	0.693272
1986	rest	0.288353	0.00446743	0.00360526	0.000918644	0.702656
1987	rest	0.290395	0.0106172	0.00596368	0.000850553	0.692174
1988	rest	0.143824	0.011427	0.000317734	3.97E-05	0.844392
1989	rest	0.0950939	0.00848006	0.000143447	0.000355207	0.895927
1990	rest	0.022173	0.00661032	0.000288694	7.16E-05	0.970856
1991	rest	0.00756252	0.00121422	3.87E-05	6.22E-05	0.991122
1992	rest	0.00279428	0.00137536	3.34E-05	1.60E-05	0.995781
1993	rest	0.00110741	0.000372279	1.09E-05	7.83E-06	0.998502
1994	rest	0.000173389	6.11E-05	9.16E-06	3.23E-06	0.999753
1995	rest	0.000349613	0.000399434	3.06E-05	8.85E-06	0.999212
1996	rest	0.00029565	0.000350753	5.93E-05	1.12E-05	0.999283
1997	rest	0.000265199	0.000173319	6.28E-05	1.60E-05	0.999483
1998	rest	0.000629667	0.000224743	5.78E-05	9.17E-06	0.999079
1999	rest	0.00142324	0.000345775	9.76E-05	5.23E-05	0.998081
2000	rest	0.00278459	0.00112801	0.000161615	4.33E-05	0.995882
2001	rest	0.00270279	0.0030882	0.000105084	0.000430408	0.993674
2002	rest	0.0025571	0.00978489	0.00245261	0.00467578	0.98053
2003	rest	0.00252581	0.0172171	0.000447483	0.00061286	0.979197
2004	rest	0.00209886	0.023072	0.000766706	0.00103216	0.97303
2005	rest	0.00230345	0.0176516	0.000409258	6.23E-05	0.979573
2006	rest	0.00145714	0.00790218	0.000335013	1.75E-05	0.990288
2007	rest	0.0021793	0.00269628	5.23E-05	1.10E-05	0.995061
2008	rest	0.00171175	0.00111954	0.000208937	0.000202624	0.996757
2009	rest	0.00129926	0.000473139	5.53E-05	8.65E-05	0.998086
2010	rest	0.00239317	0.00469577	0.0011509	2.89E-05	0.991731
2011	rest	0.00284408	0.00268541	0.000245216	3.81E-05	0.994187
2012	rest	0.00138798	0.0014711	7.34E-05	5.18E-05	0.997016
2013	rest	0.00104124	0.00165619	0.000171745	0.000225413	0.996905
2014	rest	0.00180937	0.00332079	0.000191177	0.00123033	0.993448
2015	rest	0.000815637	0.00335151	5.47E-05	0.000206071	0.995572
2016	rest	0.000352127	0.00655624	4.26E-05	0.00020132	0.992848
2017	rest	0.000129049	0.0101499	7.05E-05	0.000636424	0.989014
2018	rest	0.000199048	0.0265723	0.000142121	0.00116864	0.971918
2019	rest	0.00132081	0.0536746	0.00350944	0.000990751	0.940504
2020	rest	0.0109606	0.0971977	0.00363077	0.00351569	0.884695
2021	rest	0.0158933	0.1063	0.00286505	0.00102245	0.873919
2022	rest	0.0156673	0.0937106	0.000796886	0.000445527	0.88938
2023	rest	0.0298115	0.0880489	0.00209992	0.000108775	0.879931
2024	rest	0.0393889	0.029991	0.00138802	0.000289538	0.928943
2025	rest	0.0435035	0.0088496	0.000178226	0.000106497	0.947362
2026	rest	0.0415672	0.00895592	0.00235661	0.000212338	0.946908
2027	rest	0.0332185	0.00251053	0.000267302	7.17E-05	0.963932
2028	rest	0.028402	0.00134531	0.000675436	3.65E-05	0.969541
2029	rest	0.0289491	0.000814421	0.000225902	6.20E-05	0.969949
2030	rest	0.0271393	0.000396422	0.000394256	1.32E-05	0.972057
2031	rest	0.0264185	0.000410201	0.000164313	1.98E-05	0.972987
2032	rest	0.0302642	0.000143295	0.00063033	0.000322873	0.968639
2033	rest	0.0800354	0.00290266	0.0123453	0.00471981	0.899997
2034	rest	0.224966	0.00628576	0.0103629	0.015134	0.743252
2035	rest	0.304731	0.0272799	0.00321581	0.00190116	0.662872
2036	rest	0.327145	0.0289543	0.00249352	0.00126366	0.640144
2037	rest	0.338839	0.0374355	0.0242594	0.00466603	0.5948
2038	rest	0.417876	0.0811773	0.0150091	0.00501737	0.48092
2039	rest	0.448595	0.100474	0.00753168	0.00696182	0.436437
2040	rest	0.524135	0.12715	0.0318979	0.0062521	0.310565
2041	prepa_face	0.624737	0.110786	0.190683	0.00177289	0.0720214
2042	face	0.850586	0.0763498	0.0300501	0.0004199	0.042594
2043	face	0.896359	0.0686943	0.00057383	6.83E-05	0.0343048
2044	face	0.899354	0.0657338	0.00174866	0.000212256	0.0329518
2045	face	0.900462	0.0575753	0.0133442	0.000242354	0.0283762
2046	face	0.91627	0.0554518	0.00188172	0.000766042	0.02563
2047	face	0.914278	0.0598265	0.00075804	0.00060373	0.0245342
2048	face	0.889758	0.0883618	0.00114063	0.00140974	0.0193297
2049	face	0.844849	0.116121	0.000132444	0.000618053	0.0382789
2050	face	0.732923	0.160664	0.000395201	0.000206985	0.105812
2051	face	0.579057	0.17842	0.000338248	0.000105545	0.242079
2052	face	0.446234	0.159549	0.00125468	0.000183061	0.392779
2053	rest	0.307598	0.136039	0.0011308	0.000414113	0.554818
2054	rest	0.255429	0.147898	0.00273575	0.00098567	0.592951
2055	rest	0.131139	0.113196	0.00200358	0.000296508	0.753365
2056	rest	0.094859	0.0648061	0.000286634	7.24E-05	0.839976
2057	rest	0.0418127	0.00894359	0.000116621	4.07E-05	0.949086
2058	rest	0.0127318	0.000572021	1.71E-05	1.62E-05	0.986663
2059	rest	0.0012545	7.80E-05	4.47E-05	6.60E-05	0.998557
2060	rest	0.000187352	0.000211546	3.08E-05	1.48E-05	0.999555
2061	rest	1.95E-05	4.68E-05	5.17E-05	1.74E-05	0.999865
2062	rest	0.000152679	9.36E-05	0.00015404	0.000446095	0.999154
2063	rest	0.000850503	0.00115285	0.000362346	0.000257605	0.997377
2064	rest	0.00108726	0.00106564	9.77E-05	1.53E-05	0.997734
2065	rest	0.00132829	0.000704394	4.86E-05	1.10E-05	0.997908
2066	rest	0.000539997	0.000244625	5.60E-05	1.39E-05	0.999146
2067	rest	0.000448664	0.000156896	5.86E-05	5.76E-06	0.99933
2068	rest	0.000247368	0.000110511	3.33E-05	2.46E-05	0.999584
2069	rest	0.000589677	0.000140093	0.000148114	3.43E-05	0.999088
2070	rest	4.26E-05	2.84E-05	2.01E-05	4.85E-05	0.999861
2071	rest	0.000177071	0.000264078	0.000109301	2.59E-05	0.999424
2072	rest	0.00190474	0.00195684	0.00077929	0.00102773	0.994331
2073	rest	0.00490071	0.00628325	0.000481442	0.00205918	0.986275
2074	rest	0.0169142	0.0922887	0.0144514	0.00390209	0.872444
2075	rest	0.0694917	0.264818	0.00780697	0.0192873	0.638596
2076	rest	0.118717	0.43292	0.0182573	0.00427116	0.425834
2077	rest	0.141995	0.487898	0.0421608	0.00320685	0.324739
2078	rest	0.192864	0.454405	0.0217203	0.00123786	0.329773
2079	rest	0.238256	0.418363	0.0695739	0.000905103	0.272902
2080	prepa_face	0.412948	0.316651	0.195377	0.0168704	0.0581537
2081	face	0.729378	0.242107	0.0230626	0.000135619	0.0053165
2082	face	0.809312	0.178581	0.00867558	6.28E-05	0.00336851
2083	face	0.920094	0.0702842	0.00862238	0.000149853	0.000849924
2084	face	0.968206	0.0289959	0.000955961	7.63E-05	0.00176617
2085	face	0.985589	0.0114729	0.000559595	2.10E-05	0.00235762
2086	face	0.989575	0.00857321	0.00033317	4.90E-06	0.00151389
2087	face	0.991967	0.00591131	0.00118913	1.92E-05	0.000913125
2088	face	0.997024	0.00206789	0.00018639	6.85E-06	0.000715269
2089	face	0.998424	0.000512537	1.14E-05	4.46E-06	0.00104794
2090	face	0.998151	0.000192791	0.000112416	8.98E-06	0.00153469
2091	face	0.993469	0.000358025	8.00E-05	2.00E-05	0.00607282
2092	face	0.980713	0.000456459	0.000822893	1.81E-05	0.0179895
2093	face	0.976719	0.000706212	0.00117641	3.30E-05	0.0213653
2094	face	0.96633	0.00134888	0.000455821	1.79E-05	0.0318474
2095	face	0.954224	0.00262075	0.00177311	0.000104889	0.0412776
2096	face	0.895439	0.0074603	0.00221861	0.000600727	0.0942817
2097	face	0.834713	0.0175913	0.00219759	0.00024388	0.145255
2098	face	0.797875	0.0246263	0.000879198	0.000605866	0.176013
2099	rest	0.136995	0.038837	0.000127264	0.000449744	0.823591
2100	rest	0.0236987	0.0407753	9.27E-05	0.000180556	0.935253
2101	rest	0.0168412	0.0269289	8.50E-05	0.000165131	0.95598
2102	rest	0.00346715	0.00256944	3.65E-05	4.09E-06	0.993923
2103	rest	0.00294242	0.000523096	2.60E-05	4.31E-05	0.996465
2104	rest	0.000616777	0.000149137	7.38E-05	3.10E-05	0.999129
2105	rest	0.000822877	0.000465815	0.000763921	0.000172141	0.997775
2106	rest	0.000348517	0.000285332	0.000156029	3.01E-05	0.99918
2107	rest	0.00134276	0.00286918	0.00206185	0.000871123	0.992855
2108	rest	0.00175497	0.00232062	0.00126294	0.000103626	0.994558
2109	rest	0.00434934	0.00231637	0.000224389	9.49E-05	0.993015
2110	rest	0.0112035	0.00386722	0.00102548	0.000159726	0.983744
2111	rest	0.0136305	0.00414988	0.00184187	0.000461755	0.979916
2112	rest	0.0151408	0.00297121	0.00090205	0.000132611	0.980853
2113	rest	0.0228178	0.00381249	0.00511227	0.000483412	0.967774
2114	rest	0.0368541	0.00544408	0.00384203	0.00029527	0.953565
2115	rest	0.0684397	0.0129265	0.000373815	0.000191127	0.918069
2116	rest	0.064959	0.0109694	9.55E-05	3.91E-05	0.923937
2117	rest	0.0572301	0.00935657	0.00104432	0.000118132	0.932251
2118	rest	0.0588657	0.00911112	0.00439256	0.000507292	0.927123
